Compound.Name,assigned_cluster_1,anthro_influenced_1,influence_type_1,notes_1,assigned_cluster_2,anthro_influenced_2,influence_type_2,notes_2,ES_Comp_Name,Tracer_key,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Compound.Name_chamber,Library.Match.Factor_chamber,cumsum_ISrawnorm,vol_frac_1,vol_frac_2,Overlap_Class
1221_0832_blob_1185,9,FALSE,NA,some amd HC and BB but none strong,NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",644,bcp_ox_L_blob_679,594,4.30E-06,0.348714465,NA,
1129_1334_blob_1168,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",630,myrc_ox_L_blob_670,593,1.33E-05,0.046678541,NA,
1129_1334_blob_1992,7,FALSE,NA,total myserty,NA,NA,NA,NA,NA,NA,5-Dimethyl(trimethylsilyl)silyloxytridecane,583,apin_ox_S_blob_662,593,4.23E-07,0.057495434,NA,
1202_1412_blob_1566,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",NA,NA,NA,NA,NA,NA,"a-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(methylboronate)",596,limonox_S_blob_593,592,4.88E-05,0.063370583,NA,
1216_0703_blob_837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3,6,10-Trioxa-2,11-disiladodecane, 2,2,11,11-tetramethyl-",705,myrc_ox_L_blob_718,591,NA,NA,NA,
1128_1901_blob_1515,7,FALSE,NA,total myserty,NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",638,limonox_L_blob_599,591,4.82E-06,0.057495434,NA,
1129_1334_blob_1779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trans-1,4-Cyclohexanedicarboxylic acid, bis(trimethylsilyl) ester",595,limonox_S_blob_797,590,NA,NA,NA,
1128_1901_blob_1635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-Furanacrylic acid, TMS derivative",577,limonox_S_blob_630,590,NA,NA,NA,
1128_1901_blob_1775,5,FALSE,NA,IEPOX and LOOOA,NA,NA,NA,NA,NA,NA,"4-Hexenoic acid, 4-methyl-6-(fluorodimethylsilyl)-6-trimethylsilyl-",630,limonox_S_blob_738,590,0.000116096,0.020926693,NA,
1128_1901_blob_860,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",650,limonox_S_blob_649,589,3.39E-05,0.063370583,NA,
1221_2326_blob_864,7,FALSE,NA,total myserty,NA,NA,NA,NA,NA,NA,"2'-Acetonaphthone, 1',2'a,3',4',4'a,5',6',7',8',8'aa-decahydro-5'§-hydroxy-4'a§,8'§-dimethyl-, (.+-.)-",690,bcp_ox_L_blob_649,589,2.41E-06,0.057495434,NA,
1128_1901_blob_930,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"9-Tetradecenoic acid, (E)-, TMS derivative",773,limonox_S_blob_649,588,6.86E-06,0.046678541,NA,
1128_1901_blob_1617,5,FALSE,NA,IEPOX and LOOOA,NA,NA,NA,NA,NA,NA,"a-D-Glucofuranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,5-bis(butylboronate)",617,limonox_S_blob_888,587,6.46E-05,0.020926693,NA,
1221_0832_blob_709,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"Ethanol, 1-(methylenecyclopropyl)-1-(methylene-1-trimethylsilylcyclopropyl)-",666,myrc_ox_L_blob_628,586,5.09E-05,0.046678541,NA,
1128_1901_blob_729,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"9-Tetradecenoic acid, (E)-, TMS derivative",674,myrc_ox_L_blob_801,586,1.84E-06,0.046678541,NA,
1128_1901_blob_1253,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"Isoxazolo[2,3-b]benz[1,2]oxazine, perhydro-2-methoxycarbonyl-10-methyl-5a-trimethylsilyloxy-",594,limonox_S_blob_923,584,2.90E-06,0.046678541,NA,
1128_1901_blob_23,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"9-Tetradecenoic acid, (E)-, TMS derivative",877,bcp_ox_L_blob_18,582,2.70E-05,0.046678541,NA,
1221_0832_blob_1169,4,FALSE,NA,some HC influence but not clear,NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",671,limonox_S_blob_847,582,6.25E-06,0.033971825,NA,
1128_1901_blob_1305,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"{[2-(Trichloromethyl)-1,3-dioxane-5,5-diyl]bis(methanediyloxy)}bis(trimethylsilane)",625,limonox_L_blob_611,579,7.32E-07,0.046678541,NA,
1221_0832_blob_1163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",640,limonox_S_blob_791,578,NA,NA,NA,
1129_1334_blob_1215,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",NA,NA,NA,NA,NA,NA,"1,3-Bis(trimethylsilyloxy)pentane",699,apin_ox_L_blob_550,576,1.26E-05,0.043048537,NA,
1221_0832_blob_948,7,FALSE,NA,total myserty,NA,NA,NA,NA,NA,NA,"Ethyl 3-hydroxy-2,2-dimethylbutanoate, TMS derivative",720,apin_ox_S_blob_590,576,3.63E-06,0.057495434,NA,
1128_1901_blob_1869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"§-D-Xylofuranose, 1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",590,myrc_ox_L_blob_801,575,NA,NA,NA,
1128_1901_blob_1316,9,FALSE,NA,some amd HC and BB but none strong,NA,NA,NA,NA,NA,NA,"4,6-Dioxa-3,7-disilanonane, 2,2,3,3,7,7,8,8-octamethyl-5-[2-methyl-2-(4-methyl-3-pentenyl)cyclopropyl]-, trans-",621,limonox_S_blob_757,575,3.04E-05,0.348714465,NA,
1221_2326_blob_913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9-Tetradecenoic acid, (E)-, TMS derivative",716,limonox_S_blob_823,574,NA,NA,NA,
1221_0832_blob_1231,4,FALSE,NA,some HC influence but not clear,NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",678,limonox_S_blob_649,573,2.62E-05,0.033971825,NA,
1128_1901_blob_1380,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"{[2-(Trichloromethyl)-1,3-dioxane-5,5-diyl]bis(methanediyloxy)}bis(trimethylsilane)",643,myrc_ox_L_blob_745,573,1.10E-05,0.046678541,NA,
1202_0046_blob_1429,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",690,limonox_S_blob_632,572,3.93E-05,0.043048537,NA,
1216_0703_blob_859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-(5-Oxooxolan-2-yl)propanoic acid, TMS derivative",678,myrc_ox_L_blob_609,571,NA,NA,NA,
1128_1901_blob_648,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"(E,E)-7,11,15-Trimethyl-3-methylene-hexadeca-1,6,10,14-tetraene",880,bcp_ox_L_blob_890,571,1.72E-06,0.046678541,NA,
1128_1901_blob_1176,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",NA,NA,NA,NA,NA,NA,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",639,bcp_ox_L_blob_678,570,1.97E-05,0.043048537,NA,
1128_1901_blob_1571,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"2-Methyl-3,5-heptadiene, 7-trimethylsilyl-2,3-bis(trimethylsilyloxy)-",629,myrc_ox_L_blob_630,570,9.26E-07,0.046678541,NA,
1205_0335_blob_1226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(t-Butyldimethylsilyl)[2-methyl-2-(4-methyl-pent-3-enyl)-cyclopropyl]-methanone,580,myrc_ox_L_blob_621,569,NA,NA,NA,
1128_1901_blob_808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acetin, bis-1,3-trimethylsilyl ether",807,limonox_S_blob_633,568,NA,NA,NA,
1129_1334_blob_1233,9,FALSE,NA,some amd HC and BB but none strong,NA,NA,NA,NA,NA,NA,"1-Naphthalenepentanol, decahydro-5-(hydroxymethyl)-5,8a-dimethyl-t,2-bis(methylene)-, (1a,4a§,5a,8aa)-",674,bcp_ox_L_blob_758,568,4.76E-05,0.348714465,NA,
1128_2052_blob_1276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mono-Methyl isophthalate, TMS derivative",590,limonox_S_blob_704,566,NA,NA,NA,
1221_0832_blob_1286,7,FALSE,NA,total myserty,NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",613,limonox_S_blob_725,566,5.92E-06,0.057495434,NA,
1221_0832_blob_1159,7,FALSE,NA,total myserty,NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",630,limonox_S_blob_847,565,6.04E-07,0.057495434,NA,
1216_0703_blob_852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undecanoic acid, 11-fluoro-, trimethylsilyl ester",743,limonox_S_blob_687,564,NA,NA,NA,
1128_1901_blob_34,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"Palmitelaidic acid, TMS derivative",870,bcp_ox_L_blob_18,564,4.22E-05,0.046678541,NA,
1128_1901_blob_886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acetin, bis-1,3-trimethylsilyl ether",794,limonox_S_blob_633,562,NA,NA,NA,
1128_1901_blob_779,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"Hexadecanoic acid, 3,7,11,15-tetramethyl-, trimethylsilyl ester",687,limonox_S_blob_701,562,1.10E-06,0.046678541,NA,
1128_1901_blob_760,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"10,12-Docosadiynedioic acid, 2TMS derivative",631,limonox_S_blob_645,560,2.37E-06,0.046678541,NA,
1202_1412_blob_1352,7,FALSE,NA,total myserty,NA,NA,NA,NA,NA,NA,"1-Hexadecanol, 2-methyl-",668,myrc_ox_L_blob_627,560,2.21E-06,0.057495434,NA,
1128_1901_blob_819,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"(E,E)-7,11,15-Trimethyl-3-methylene-hexadeca-1,6,10,14-tetraene",750,bcp_ox_L_blob_813,560,7.59E-07,0.046678541,NA,
1128_1901_blob_1295,7,FALSE,NA,total myserty,NA,NA,NA,NA,NA,NA,"1,4-Heptadiene, 6-methyl-5,6-bis(trimethylsilyloxy)-",613,limonox_S_blob_923,560,5.11E-07,0.057495434,NA,
1128_1901_blob_1679,5,FALSE,NA,IEPOX and LOOOA,NA,NA,NA,NA,NA,NA,"Spiro[4.5]decan-7-one, 1,8-dimethyl-8,9-epoxy-4-isopropyl-",649,bcp_ox_L_blob_609,559,3.35E-06,0.020926693,NA,
1128_1901_blob_725,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"Undecanoic acid, 11-fluoro-, trimethylsilyl ester",634,myrc_ox_L_blob_694,558,2.44E-06,0.046678541,NA,
1129_1334_blob_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"exo-Norbornanol, pentamethyldisilyl ether",704,limonox_S_blob_633,556,NA,NA,NA,
1128_1901_blob_1370,9,FALSE,NA,some amd HC and BB but none strong,NA,NA,NA,NA,NA,NA,"2,7-Octanedione, 4,4-dimethyl-3-[2-(1-hydroxy-1-methylethyl)-3-methyl-3-butenylidene)-",618,bcp_ox_L_blob_69,556,7.66E-06,0.348714465,NA,
1129_1334_blob_1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,3-Dihydroxy-2-methylpropanoic acid, 3TMS derivative",830,limonox_S_blob_633,555,NA,NA,NA,
1221_0832_blob_1221,7,FALSE,NA,total myserty,NA,NA,NA,NA,NA,NA,"l-Galactopyranose, 6-deoxy-1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",625,limonox_S_blob_923,554,2.87E-06,0.057495434,NA,
1128_1901_blob_1726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6-Methyl-11-propenyl-5-(toluene-4-sulfonyloxy)-12,13-dioxatricyclo[7.3.1.0(1,6)]tridecane-8-carboxylic acid, methyl ester",601,bcp_ox_L_blob_62,553,NA,NA,NA,
1221_0832_blob_1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",641,limonox_S_blob_641,552,NA,NA,NA,
1216_0703_blob_1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prosta-5,13-dien-1-oic acid, 9,11-epidioxy-15-[[(4-methylphenyl)sulfonyl]oxy]-, methyl ester, (5Z,9a,11a,13E,15S)-",591,limonox_S_blob_725,552,NA,NA,NA,
1128_1901_blob_1363,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",621,myrc_ox_L_blob_670,551,2.41E-06,0.046678541,NA,
1221_0832_blob_1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monoamidoethylmalonic acid, O,O,O'-tris(trimethylsilyl)-",614,limonox_S_blob_823,549,NA,NA,NA,
1128_1901_blob_968,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"a-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(methylboronate)",643,limonox_S_blob_847,549,1.72E-06,0.046678541,NA,
1128_1901_blob_981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,3-Butanediol, 2TMS derivative",689,limonox_S_blob_619,548,NA,NA,NA,
1221_0832_blob_1266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10,12-Docosadiynedioic acid, 2TMS derivative",601,limonox_S_blob_690,547,NA,NA,NA,
1221_0832_blob_1308,9,FALSE,NA,some amd HC and BB but none strong,NA,NA,NA,NA,NA,NA,"2,2-Dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)-propyl]-[1,3]dioxolane-4-carboxaldehyde",665,limonox_S_blob_905,547,2.19E-06,0.348714465,NA,
1221_0832_blob_1085,9,FALSE,NA,some amd HC and BB but none strong,NA,NA,NA,NA,NA,NA,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",697,limonox_S_blob_685,546,3.18E-05,0.348714465,NA,
1221_0832_blob_1119,4,FALSE,NA,some HC influence but not clear,NA,NA,NA,NA,NA,NA,"3,6,9,13,16-Pentaoxa-2,17-disilaoctadecane, 2,2,17,17-tetramethyl-",595,myrc_ox_L_blob_631,546,3.52E-06,0.033971825,NA,
1221_2326_blob_790,NA,NA,NA,NA,NA,NA,NA,NA,C26 acid,NA,"Undecanoic acid, 11-fluoro-, trimethylsilyl ester",733,limonox_S_blob_687,544,NA,NA,NA,
1128_1901_blob_663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,3-Butanediol, 2TMS derivative",718,limonox_S_blob_619,543,NA,NA,NA,
1128_1901_blob_1144,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"trans-1,4-Cyclohexanedicarboxylic acid, bis(trimethylsilyl) ester",568,apin_ox_L_blob_587,543,5.47E-06,0.046678541,NA,
1202_0046_blob_1563,7,FALSE,NA,total myserty,NA,NA,NA,NA,NA,NA,"a-D-Glucofuranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,5-bis(butylboronate)",658,bcp_ox_L_blob_678,541,3.51E-05,0.057495434,NA,
1128_1901_blob_726,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"Pentacosanoic acid, trimethylsilyl ester",776,limonox_S_blob_687,541,2.48E-06,0.046678541,NA,
1128_1901_blob_740,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"9-Tetradecenoic acid, (E)-, TMS derivative",732,bcp_ox_L_blob_18,541,1.44E-06,0.046678541,NA,
1221_0832_blob_691,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",NA,NA,NA,NA,NA,NA,"Ethyl a-D-glucopyranoside, 4TMS derivative",721,apin_ox_S_blob_616,540,2.90E-06,0.063370583,NA,
1221_0832_blob_1066,4,FALSE,NA,some HC influence but not clear,NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",626,limonox_S_blob_685,539,1.16E-05,0.033971825,NA,
1128_1901_blob_609,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"Petroselinic acid, TMS derivative",764,bcp_ox_L_blob_18,538,5.59E-06,0.046678541,NA,
1128_1901_blob_1155,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,Heptanoylglycine tms,678,myrc_ox_L_blob_630,538,4.14E-06,0.046678541,NA,
1128_1901_blob_720,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"Undecanoic acid, 11-fluoro-, trimethylsilyl ester",672,limonox_S_blob_687,538,1.97E-06,0.046678541,NA,
1221_0832_blob_1054,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",NA,NA,NA,NA,NA,NA,"Octan-2-one, 3,6-dimethyl-",646,myrc_ox_L_blob_596,537,5.58E-05,0.063370583,NA,
1128_1901_blob_1809,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",564,limonox_S_blob_725,537,9.15E-06,0.046678541,NA,
1128_1901_blob_1309,4,FALSE,NA,some HC influence but not clear,NA,NA,NA,NA,NA,NA,"1-Hexadecanol, 2-methyl-",607,apin_ox_S_blob_677,537,6.50E-06,0.033971825,NA,
1216_0703_blob_1171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Linoelaidic acid, trimethylsilyl ester",520,myrc_ox_L_blob_580,534,NA,NA,NA,
1202_0046_blob_1483,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",662,limonox_S_blob_1039,534,8.09E-06,0.043048537,NA,
1202_0046_blob_1639,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",NA,NA,NA,NA,NA,NA,"4,6-Dioxa-3,7-disilanonane, 2,2,3,3,7,7,8,8-octamethyl-5-[2-methyl-2-(4-methyl-3-pentenyl)cyclopropyl]-, trans-",607,limonox_S_blob_905,534,6.02E-07,0.063370583,NA,
1128_1901_blob_702,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"Undecanoic acid, 11-fluoro-, trimethylsilyl ester",712,limonox_S_blob_687,533,3.42E-06,0.046678541,NA,
1221_0832_blob_791,7,FALSE,NA,total myserty,NA,NA,NA,NA,NA,NA,"Tripropylene glycol monomethyl ether, TMS derivative",749,limonox_S_blob_649,532,4.19E-06,0.057495434,NA,
1128_1901_blob_1105,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"a-D-Allopyranose, 5TMS derivative",703,limonox_S_blob_725,532,7.05E-07,0.046678541,NA,
1216_0703_blob_736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-Acetylanthranilic acid, 2TMS derivative",608,apin_ox_S_blob_592,531,NA,NA,NA,
1128_1901_blob_1112,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",NA,NA,NA,NA,NA,NA,"Propanoic acid, pentamethyldisilanyl ester",670,apin_ox_L_blob_550,531,2.41E-06,0.043048537,NA,
1221_0832_blob_950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-Formylglycine, TMS derivative",637,myrc_ox_L_blob_631,529,NA,NA,NA,
1221_2326_blob_799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3,6,9,13,16-Pentaoxa-2,17-disilaoctadecane, 2,2,17,17-tetramethyl-",655,apin_ox_S_blob_751,528,NA,NA,NA,
1205_0335_blob_662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diethylmalonic acid, 2TMS derivative",649,myrc_ox_L_blob_735,528,NA,NA,NA,
1216_0703_blob_780,NA,NA,NA,NA,NA,NA,NA,NA,levoglucosan,NA,"D-Xylose, 4TMS derivative",865,apin_ox_L_blob_553,527,NA,NA,NA,
1128_1901_blob_919,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"11,14-Eicosadienoic acid, TMS derivative",669,apin_ox_S_blob_751,527,8.06E-07,0.046678541,NA,
1216_0703_blob_1131,NA,NA,NA,NA,NA,NA,NA,NA,monopalmitin,NA,"3-Hydroxypropyl palmitate, TMS derivative",651,limonox_S_blob_633,525,NA,NA,NA,
1221_0832_blob_1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(2-[1-(3,3-Dimethoxy-propyl)-vinyl]-5-methyl-cyclopentyl)-methanol",609,limonox_S_blob_905,524,NA,NA,NA,
1221_0832_blob_1401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,2-Dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)-propyl]-[1,3]dioxolane-4-carboxaldehyde",568,apin_ox_S_blob_608,524,NA,NA,NA,
1205_0335_blob_842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,4-Heptadiene, 6-methyl-5,6-bis(trimethylsilyloxy)-",613,limonox_L_blob_611,523,NA,NA,NA,
1128_1901_blob_1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",667,limonox_S_blob_685,523,NA,NA,NA,
1128_2052_blob_961,7,FALSE,NA,total myserty,NA,NA,NA,NA,NA,NA,"4,8,12-Trimethyltridecan-4-olide",763,bcp_ox_L_blob_607,523,1.17E-06,0.057495434,NA,
1221_0832_blob_1297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",634,limonox_S_blob_685,521,NA,NA,NA,
1202_1412_blob_1414,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",NA,NA,NA,NA,NA,NA,Prednisolone Acetate,611,limonox_S_blob_905,521,3.67E-06,0.063370583,NA,
1221_2326_blob_715,9,FALSE,NA,some amd HC and BB but none strong,NA,NA,NA,NA,NA,NA,"5Z,?8Z,?11Z,?14Z-Eeicosatetraenoic acid,? 3-?theinylmethyl ester",645,limonox_S_blob_804,521,2.82E-06,0.348714465,NA,
1128_1901_blob_1367,4,FALSE,NA,some HC influence but not clear,NA,NA,NA,NA,NA,NA,"2H-Pyran-2-one, tetrahydro-6-tridecyl-",718,bcp_ox_L_blob_988,520,7.96E-06,0.033971825,NA,
1221_0832_blob_1165,7,FALSE,NA,total myserty,NA,NA,NA,NA,NA,NA,"Tripropylene glycol monomethyl ether, TMS derivative",735,limonox_S_blob_583,519,3.14E-06,0.057495434,NA,
1128_1901_blob_1252,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"11-Eicosenoic acid, (E)-,TMS derivative",664,limonox_S_blob_687,519,5.08E-07,0.046678541,NA,
1216_0703_blob_1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1(5a)-Androsten-1§-methyl-17§-ol-3-one, di-trimethylsilyl",619,limonox_S_blob_685,518,NA,NA,NA,
1216_0703_blob_1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malic acid, 2TMS derivative",661,apin_ox_S_blob_592,517,NA,NA,NA,
1128_1901_blob_1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-Eicosenoic acid, (E)-,TMS derivative",673,limonox_S_blob_687,515,NA,NA,NA,
1128_2052_blob_932,9,FALSE,NA,some amd HC and BB but none strong,NA,NA,NA,NA,NA,NA,"1,2,5,5,8a-Pentamethyl-1,2,3,5,6,7,8,8a-octahydronaphthalen-1-ol",662,bcp_ox_L_blob_8,514,2.13E-05,0.348714465,NA,
1128_1901_blob_1298,4,FALSE,NA,some HC influence but not clear,NA,NA,NA,NA,NA,NA,"10-Heptadecenoic acid, (Z)-, TMS derivative",694,bcp_ox_L_blob_18,514,1.18E-05,0.033971825,NA,
1202_1412_blob_1169,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",NA,NA,NA,NA,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",691,limonox_S_blob_788,513,5.10E-05,0.043048537,NA,
1129_1334_blob_1358,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",NA,NA,NA,NA,NA,NA,"a-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",619,apin_ox_S_blob_592,512,8.16E-07,0.043048537,NA,
1128_1901_blob_1110,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"§-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic butylboronate",564,myrc_ox_L_blob_814,511,2.94E-06,0.046678541,NA,
1128_1901_blob_1159,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",NA,NA,NA,NA,NA,NA,"Palmitelaidic acid, TMS derivative",719,apin_ox_S_blob_751,511,5.30E-07,0.046678541,NA,
