"","Compound.Name","cluster_vol.z1","cluster_vol.z2","cluster_vol.z3","cluster_vol.z4","cluster_vol.z5","cluster_vol.z6","bbvol","anthrovol","cluster","max_corr","Assigned_Option_1","Assigned_Option_2","Assigned_option_3","Assigned_option_4","Notes","BlobID","Library Name","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Library.Molecular.Weight_NISTmain","Compound.Name_chamber","Library.Match.Factor_chamber","Library.Reverse.Match.Factor_chamber","Library.RI_chamber"
"885","1202_1412_blob_615",-0.082711963,0.035014541,0.098336841,-0.139877519,-0.130574099,0.075572148,0.252381741,-0.053416051,NA,"bbvol","2b","2b","2b","2b",NA,615,"amz_lib_1202_1412","C7 acid",391,429,1791.515152,NA,"ﬂ-D-Xylofuranose, 1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",615,632,NA,"C12H27BO5Si2",318,"apin_ox_S_blob_590",480,498,1795
"886","1129_1334_blob_1251",-0.074136339,0.031748843,-0.009445784,-0.15143885,-0.123831571,-0.149548149,0.190134524,-0.073115848,NA,"bbvol","2b","2b","2b","2b",NA,1251,"amz_lib_1129_1334","C7 acid",433,574,2091.851852,NA,"Methyl a-D-glucofuranoside, 4TMS derivative",727,795,NA,"C19H46O6Si4",482,"limonox_S_blob_583",486,654,2078
"887","1206_0924_blob_416",-0.106858308,0.030240847,0.135415185,-0.234001684,-0.192202239,-0.135193539,0.278579005,-0.125772753,NA,"bbvol","2b","2b","2b","2b",NA,416,"amz_lib_1206_0924","C7 acid",448,583,3024.444444,NA,"Trimethylsilyl 22-(trimethylsilyloxy)docosanoate",673,678,NA,"C28H60O3Si2",500,"apin_ox_S_blob_751",430,568,NA
"888","1202_0046_blob_1263",-0.165001719,0.029606608,0.111163957,-0.183511691,-0.16047289,0.048563847,0.462633667,-0.171677269,NA,"bbvol","2b","2b","2b","2b",NA,1263,"amz_lib_1202_0046","a-Amyrin",839,845,3479.120879,3479,"a-Amyrin, TMS derivative",816,826,3406,"C33H58OSi",498,"apin_ox_S_blob_592",386,524,NA
"889","1128_1901_blob_1706",-0.134433151,0.02933249,0.18453302,-0.252057751,-0.243170377,0.059551439,0.370508971,-0.137940744,NA,"bbvol","2b","2b","2b","2b",NA,1706,"amz_lib_1128_1901","maltol",0,567,2089.705882,1303,"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-, (all-E)-, didehydro deriv.",573,593,NA,"C30H48",408,"limonox_S_blob_1216",417,538,2098
"890","1206_0924_blob_87",-0.175190783,0.029298967,0.131280741,-0.065786435,-0.193620599,0.273185687,0.571217329,-0.227200836,NA,"bbvol","2b","2b","2b","2b",NA,87,"amz_lib_1206_0924","beta-sitosterol",897,899,3407.058824,3406,"Stigmast-5-ene, 3ﬂ-(trimethylsiloxy)-, (24S)-",871,872,3350,"C32H58OSi",486,"limonox_S_blob_687",427,571,NA
"891","1206_0924_blob_348",-0.102171218,0.023627816,0.021205547,-0.142641173,-0.071741179,0.150918202,0.317650678,-0.112713118,NA,"bbvol","2b","2b","2b","2b",NA,348,"amz_lib_1206_0924","C7 acid",357,545,1848.648649,NA,"3,4,5-Trimethoxybenzoic acid, TMS derivative",731,795,NA,"C13H20O5Si",284,"limonox_S_blob_823",515,632,1843
"892","1202_0046_blob_1280",-0.0465961,0.017126956,0.147639942,-0.269422231,-0.154406844,0.078060869,0.194580316,0.029469086,NA,"bbvol","2b","2b","2b","2b",NA,1280,"amz_lib_1202_0046","pyrene",643,813,2172.058824,2171,"Methyl 3-indolepropionate, TMS derivative",617,694,NA,"C15H21NO2Si",275,"limonox_S_blob_687",437,530,NA
"893","1202_0046_blob_1489",-0.168799339,0.015969513,0.180017443,-0.236195548,-0.253185391,0.089186059,0.521064275,-0.216977136,NA,"bbvol","2b","2b","2b","2b",NA,1489,"amz_lib_1202_0046","sinapinaldehyde",641,678,2033.823529,2032,"Chromone, 5-hydroxy-6,7,8-trimethoxy-2,3-dimethyl-",625,644,NA,"C14H16O6",280,"bcp_ox_L_blob_771",516,556,2035
"894","1202_0046_blob_1667",-0.065258762,0.013214332,0.189602487,-0.182216422,-0.091666596,0.109931244,0.2173663,-0.056346784,NA,"bbvol","2b","2b","2b","2b",NA,1667,"amz_lib_1202_0046","C7 acid",366,450,1870.27027,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",646,662,NA,"C13H26BNO6Si",331,"limonox_S_blob_649",562,607,1868
"895","1206_0924_blob_84",-0.092567108,-0.000388756,-0.079362617,0.169307931,0.018571256,0.158302083,0.278615015,-0.097425761,NA,"bbvol","2b","2b","2b","2b",NA,84,"amz_lib_1206_0924","vanillin",0,534,3035.555556,1558,"2-cyclopropen-1-one, 2-[5-methoxy-2-(2-methoxy-1-naphthalenyl)-6-propyl-3-benzofuranyl]-3-(2,4,6-trimethylphenyl)-",677,698,NA,"C35H32O4",516,"bcp_ox_L_blob_606",0,551,1678
"896","1128_1901_blob_1202",-0.062073392,-0.00082214,0.255745538,-0.1634965,-0.29175709,0.1543499,0.2716948,-0.109973627,NA,"bbvol","2b","2b","2b","2b",NA,1202,"amz_lib_1128_1901","C7 acid",391,447,1677.575758,NA,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",686,859,1649,"C13H22O3",226,"bcp_ox_L_blob_668",595,602,1686
"897","1202_0046_blob_1927",-0.12392637,-0.005781383,-0.01269545,-0.141105979,-0.089492069,0.06488933,0.226211563,-0.136594541,NA,"bbvol","2b","2b","2b","2b",NA,1927,"amz_lib_1202_0046","C12 diacid",403,504,2132.352941,2120,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",675,712,NA,"C13H26BNO6Si",331,"limonox_S_blob_687",375,521,NA
"898","1202_1412_blob_1905",-0.063449945,-0.007414051,-0.029297835,-0.100038381,-7.67e-05,0.163602111,0.174263965,-0.066367557,NA,"bbvol","2b","2b","2b","2b",NA,1905,"amz_lib_1202_1412","cis-Vaccenic Acid, TMS",454,476,2262.4,2259,"3-Hydroxy-2,5,5,8a-tetramethyl-3,4,4a,5,6,7,8,8a-octahydronaphthalene-1-carboxylic acid, 2-trimethylsilylethyl ester",569,595,NA,"C20H36O3Si",352,"limonox_S_blob_633",381,508,NA
"899","1206_0924_blob_185",-0.063449945,-0.007414051,-0.029297835,-0.100038381,-7.67e-05,0.163602111,0.174263965,-0.066367557,NA,"bbvol","2b","2b","2b","2b",NA,185,"amz_lib_1206_0924","isoeugenol",0,808,1843.243243,1591,"Eugenol, TMS derivative",748,818,NA,"C13H20O2Si",236,"bcp_ox_L_blob_527",415,440,1852
"900","1206_0924_blob_458",-0.072090845,-0.010965439,0.070818401,-0.15143885,-0.117806958,-0.094395607,0.098069596,-0.073115848,NA,"bbvol","2b","2b","2b","2b",NA,458,"amz_lib_1206_0924","retene",0,507,1872.972973,2267,"Coniferyl aldehyde, TMS derivative",864,874,NA,"C13H18O3Si",250,"bcp_ox_L_blob_650",420,422,1878
"901","1128_1901_blob_961",-0.091124399,-0.023943905,0.032638213,0.231225978,0.017563628,0.253586227,0.266091837,-0.0984619,NA,"bbvol","2b","2b","2b","2b",NA,961,"amz_lib_1128_1901","C7 acid",393,546,1789.090909,NA,"ﬂ-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic butylboronate",622,636,NA,"C17H37BO6Si2",404,"myrc_ox_L_blob_687",550,581,1796
"902","1213_2145_blob_1285",-0.129179104,-0.04942751,-0.078210366,-0.186233345,-0.134452135,-0.245277143,-0.001308022,-0.134072035,NA,"bbvol","2b","2b","2b","2b",NA,1285,"amz_lib_1213_2145","C7 acid",388,508,1995.973154,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",643,665,NA,"C13H26BNO6Si",331,"limonox_S_blob_788",496,550,1989
"903","1202_0046_blob_1284",-0.06581578,-0.102165912,-0.066545155,-0.107495338,-0.084938333,-0.11110722,-0.057700497,-0.073115848,NA,"bbvol","2b","2b","2b","2b",NA,1284,"amz_lib_1202_0046","beta-caryophyllinic acid, TMS",551,608,2064.705882,2060,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",665,692,NA,"C14H31BO6Si2",362,"bcp_ox_L_blob_609",481,538,2064
"904","1128_2052_blob_1165",-0.011294146,-0.120274488,-0.036965092,-0.258321339,-0.247322509,-0.253923043,-0.00518391,-0.20822077,NA,"bbvol","2b","2b","2b","2b",NA,1165,"amz_lib_1128_2052","C7 acid",405,513,1663.030303,NA,"3-Hydroxyphenylacetic acid, 2TMS derivative",633,674,1618,"C14H24O3Si2",296,"apin_ox_S_blob_604",536,621,1655
"905","1221_0832_blob_42",0.645317509,0.928260232,0.508764055,-0.111354226,0.134946048,0.019379034,0.447634804,0.931676456,2,"anthrovol","2a","2a","2a","2a",NA,42,"amz_lib_1221_0832","C7 acid",430,472,1595.604396,NA,"Malonic acid, bis(2-trimethylsilylethyl ester",659,824,NA,"C13H28O4Si2",304,"apin_ox_L_blob_534",853,855,1596
"906","1221_0832_blob_1113",0.642853006,0.924104482,0.536104207,-0.273881533,0.021813243,-0.007017131,0.514947025,0.936198322,NA,"anthrovol","2a","2a","2a","2a",NA,1113,"amz_lib_1221_0832","C7 acid",505,556,1643.902439,NA,"2,2-Dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)-propyl]-[1,3]dioxolane-4-carboxaldehyde",679,732,NA,"C15H30O5Si",318,"myrc_ox_L_blob_729",710,749,1634
"907","1129_1334_blob_952",0.570365916,0.899955455,0.466765304,-0.172080082,0.103296875,0.020540318,0.388986167,0.933304641,NA,"anthrovol","2a","2a","2a","2a",NA,952,"amz_lib_1129_1334","levoglucosan",441,511,1735.757576,1726,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",659,672,NA,"C13H26BNO6Si",331,"limonox_S_blob_593",613,649,1732
"908","1221_0832_blob_5",0.700212058,0.897984973,0.357711388,-0.1075863,0.13673747,0.02160264,0.435758157,0.952528327,2,"anthrovol","2a","2a","2a","2a","MBTCA, MT ox product",5,"amz_lib_1221_0832","MBTCA",922,922,1776.829268,1776,"Pentanedioic acid, 2,2,3-trimethyl-, bis(trimethylsilyl) ester",611,712,NA,"C14H30O4Si2",318,"myrc_ox_L_blob_628",541,603,1764
"909","1221_0832_blob_581",0.636282107,0.893650263,0.454050848,-0.144642324,0.099972974,-0.027207451,0.456375436,0.956800058,2,"anthrovol","2a","2a","2a","2a",NA,581,"amz_lib_1221_0832","C7 acid",448,469,1748.780488,NA,"4-Oxoheptanedioic acid, 2TMS derivative",709,882,1728,"C13H26O5Si2",318,"myrc_ox_L_blob_670",628,633,1741
"910","1221_0832_blob_731",0.727943708,0.891225727,0.351307182,-0.128708203,0.142776953,0.002682786,0.413039271,0.936154974,NA,"anthrovol","2a","2a","2a","2a",NA,731,"amz_lib_1221_0832","levoglucosan",539,582,1724.390244,1726,"2,3,4-Trihydroxybutyric acid tetrakis(trimethylsilyl) deriv., (, (R*,R*)-)",696,727,NA,"C16H40O5Si4",424,"apin_ox_L_blob_553",610,626,1726
"911","1221_0832_blob_933",0.642344663,0.890742635,0.426421726,-0.01984673,0.159963862,0.053325836,0.374568603,0.904656189,NA,"anthrovol","2a","2a","2a","2a",NA,933,"amz_lib_1221_0832","C7 acid",456,509,1676.829268,NA,"3-Octen-2-ol, (E)-, TMS derivative",646,715,NA,"C11H24OSi",200,"myrc_ox_L_blob_812",614,640,1676
"912","1202_1412_blob_628",0.627268397,0.890470239,0.482489669,-0.161282801,0.06101516,-0.005216514,0.469077999,0.931004637,NA,"anthrovol","2a","2a","2a","2a",NA,628,"amz_lib_1202_1412","C7 acid",469,612,1644.848485,NA,"Methyl a-Arabinofuranoside, 3TMS derivative",662,796,NA,"C15H36O5Si3",380,"myrc_ox_L_blob_630",614,652,1652
"913","1129_1334_blob_1067",0.663554034,0.889420921,0.493374948,-0.142173347,0.074022632,-0.017135952,0.409449609,0.921970429,NA,"anthrovol","2a","2a","2a","2a",NA,1067,"amz_lib_1129_1334","C7 acid",456,531,1610.909091,NA,"2-Methylheptanedioic acid, 2TMS derivative",670,680,NA,"C14H30O4Si2",318,"limonox_L_blob_559",623,725,1632
"914","1202_0046_blob_967",0.650944834,0.885373946,0.434916107,-0.196471806,0.073344305,0.00973821,0.518501468,0.904776903,NA,"anthrovol","2a","2a","2a","2a",NA,967,"amz_lib_1202_0046","mannosan",578,669,1710.97561,1706,"Pentanedioic acid, 2,3-bis[(trimethylsilyl)oxy]-, bis(trimethylsilyl) ester, (R*,S*)-",754,891,NA,"C17H40O6Si4",452,"myrc_ox_L_blob_735",632,722,1703
"915","1202_0046_blob_647",0.627631186,0.881037633,0.450038684,-0.240448556,0.014307591,-0.006465425,0.391571532,0.92738524,NA,"anthrovol","2a","2a","2a","2a",NA,647,"amz_lib_1202_0046","C7 acid",442,547,1724.390244,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",656,670,NA,"C13H26BNO6Si",331,"limonox_S_blob_775",766,821,1722
"916","1221_0832_blob_652",0.685952377,0.879047374,0.327133567,-0.117394206,0.145164411,0.01144928,0.360857393,0.946509976,2,"anthrovol","2a","2a","2a","2a",NA,652,"amz_lib_1221_0832","C7 acid",441,521,1724.390244,NA,"Borneol, pentamethyldisilanyl ether",621,745,NA,"C15H32OSi2",284,"limonox_S_blob_1120",589,649,1718
"917","1221_0832_blob_748",0.514780516,0.87839602,0.562741366,-0.176145763,0.112747144,-0.005628222,0.411789969,0.892037402,NA,"anthrovol","2a","2a","2a","2a",NA,748,"amz_lib_1221_0832","2-Ketoglutaric acid, tri-TMS",552,612,1636.585366,1629,"3 Hydroxy-2,3-didehydrosebacic acid, tris(trimethylsilyl) derivative",725,824,NA,"C19H40O5Si3",432,"myrc_ox_L_blob_613",620,665,1627
"918","1221_0832_blob_680",0.59960577,0.875471135,0.387537843,-0.156282336,0.133917195,-0.02669536,0.349600492,0.958322231,NA,"anthrovol","2a","2a","2a","2a",NA,680,"amz_lib_1221_0832","C7 acid",503,594,1805.369128,NA,"cis-1,4-Cyclohexanedicarboxylic acid, bis(trimethylsilyl) ester",629,649,NA,"C14H28O4Si2",316,"apin_ox_S_blob_637",653,689,1796
"919","1202_1412_blob_635",0.597003481,0.871629464,0.479307081,-0.24201065,0.085414286,0.010707478,0.413287227,0.886095743,NA,"anthrovol","2a","2a","2a","2a",NA,635,"amz_lib_1202_1412","C7 acid",409,563,1869.798658,NA,"ﬂ-D-Glucopyranosiduronic acid, 3-(5-ethylhexahydro-2,4,6-trioxo-5-pyrimidinyl)-1,1-dimethylpropyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",666,668,NA,"C27H52N2O10Si3",648,"limonox_S_blob_649",585,650,1868
"920","1202_0046_blob_1539",0.631166086,0.868815556,0.299368746,-0.110574441,0.193857558,0.026076724,0.356613838,0.900222718,NA,"anthrovol","2a","2a","2a","2a",NA,1539,"amz_lib_1202_0046","C7 acid",414,511,1758.536585,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",651,663,NA,"C13H26BNO6Si",331,"limonox_S_blob_888",610,651,1750
"921","1221_0832_blob_100",0.650358384,0.865980385,0.363983764,-0.149302011,0.119667177,-0.063735232,0.379247349,1,2,"anthrovol","2a","2a","2a","2a",NA,100,"amz_lib_1221_0832","phthalic acid",908,908,1714.634146,1714,"tert-Butylpentamethyldisiloxane",679,784,NA,"C9H24OSi2",204,"limonox_S_blob_633",597,645,NA
"922","1221_0832_blob_618",0.658144205,0.865224308,0.264732271,-0.034739332,0.190147624,0.053086255,0.376160289,0.894886157,2,"anthrovol","2a","2a","2a","2a",NA,618,"amz_lib_1221_0832","C7 acid",476,578,1879.194631,NA,"a-D-Glucopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",668,715,NA,"C14H31BO6Si2",362,"limonox_S_blob_649",575,619,1868
"923","1202_1412_blob_1210",0.652123667,0.862694514,0.527478773,-0.250834501,0.031689329,-0.010982074,0.357756249,0.879837428,NA,"anthrovol","2a","2a","2a","2a",NA,1210,"amz_lib_1202_1412","Humulene",517,598,1490.710383,1490,"D-(-)-Citramalic acid, 3TMS derivative",788,847,1487,"C14H32O5Si3",364,"apin_ox_L_blob_619",572,724,1500
"924","1129_1334_blob_1324",0.576990851,0.860853538,0.484329298,-0.237966435,0.101023801,-0.021235778,0.419366083,0.87762512,NA,"anthrovol","2a","2a","2a","2a",NA,1324,"amz_lib_1129_1334","C7 acid",332,406,1416.304348,NA,"Acrylic acid, 2,3-bis[(trimethylsilyl)oxy]-, trimethylsilyl ester",854,872,NA,"C12H28O4Si3",320,"myrc_ox_L_blob_718",480,642,1414
"925","1221_0832_blob_771",0.706299784,0.853105139,0.292207668,0.012145634,0.230158805,0.047613983,0.363837989,0.89123552,NA,"anthrovol","2a","2a","2a","2a",NA,771,"amz_lib_1221_0832","2-Ketoglutaric acid, tri-TMS",580,697,1645.121951,1629,"3,4-Dimethyl-1-pentamethyldisilyloxycyclohexane",701,770,NA,"C13H30OSi2",258,"myrc_ox_L_blob_649",628,639,1644
"926","1221_0832_blob_35",0.551881748,0.852825411,0.520830063,-0.214433249,0.021484637,-0.006765293,0.461011909,0.884970079,2,"anthrovol","2a","2a","2a","2a",NA,35,"amz_lib_1221_0832","mannosan",555,574,1707.317073,1706,"5-Trimethylsilyloxy-n-valeric acid, trimethylsilyl ester",672,751,NA,"C11H26O3Si2",262,"limonox_S_blob_604",856,856,1706
"927","1221_0832_blob_608",0.541998646,0.85219357,0.526121843,-0.173965685,0.050748226,-0.026162919,0.357100392,0.875088388,2,"anthrovol","2a","2a","2a","2a",NA,608,"amz_lib_1221_0832","C7 acid",505,541,1753.658537,NA,"Propane, 2-methyl-1,2-bis(trimethylsiloxy)-",748,861,NA,"C10H26O2Si2",234,"apin_ox_L_blob_529",674,741,1770
"928","1129_1334_blob_924",0.731366931,0.848717938,0.268711328,-0.155863653,0.128273443,0.017168835,0.352121136,0.909787427,NA,"anthrovol","2a","2a","2a","2a",NA,924,"amz_lib_1129_1334","beta-nocaryophyllonic acid, TMS",436,498,1993.288591,1985,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic butylboronate",706,742,NA,"C17H37BO6Si2",404,"limonox_S_blob_788",490,593,1989
"929","1128_1901_blob_1322",0.635164688,0.846428292,0.380197631,-0.131248386,0.111781463,-0.02550277,0.369292453,0.891165382,NA,"anthrovol","2a","2a","2a","2a",NA,1322,"amz_lib_1128_1901","2-Ketoglutaric acid, tri-TMS",511,533,1629.090909,1629,"2-Ethylacetoacetate, O,O'-bis(trimethylsilyl)-",634,754,NA,"C12H26O3Si2",274,"apin_ox_S_blob_608",594,631,1630
"930","1129_1334_blob_1109",0.581022701,0.841909223,0.25846835,-0.012409108,0.197399607,0.044264175,0.364581598,0.894790092,NA,"anthrovol","2a","2a","2a","2a",NA,1109,"amz_lib_1129_1334","C9 Diacid (azelaic acid)",531,614,1832.214765,1822,"9-Trimethylsilyloxydecanoic acid, trimethylsilyl ester",597,670,NA,"C16H36O3Si2",332,"limonox_S_blob_754",618,642,1831
"931","1221_0832_blob_717",0.540805277,0.84026682,0.528980481,-0.203500428,0.033528062,-0.020285293,0.38990513,0.887095482,2,"anthrovol","2a","2a","2a","2a",NA,717,"amz_lib_1221_0832","C7 acid",482,488,1504.395604,NA,"4-Pentenoic acid, TMS derivative",733,758,NA,"C8H16O2Si",172,"limonox_L_blob_662",866,868,1501
"932","1213_2145_blob_805",0.662497272,0.837504449,0.261233123,-0.10276005,0.164898244,0.015688512,0.382192104,0.89485774,NA,"anthrovol","2a","2a","2a","2a",NA,805,"amz_lib_1213_2145","mannosan",567,636,1703.658537,1706,"Dimethylolpropionic acid, 3TMS derivative",650,727,NA,"C14H34O4Si3",350,"myrc_ox_L_blob_735",606,695,1703
"933","1221_0832_blob_843",0.539537768,0.837370623,0.575834595,-0.217859694,0.019892553,0.004948621,0.410126531,0.842702124,NA,"anthrovol","2a","2a","2a","2a",NA,843,"amz_lib_1221_0832","C7 acid",474,559,1752.439024,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",662,675,NA,"C13H26BNO6Si",331,"myrc_ox_L_blob_573",638,677,1757
"934","1202_1412_blob_1219",0.523196791,0.831439538,0.362426758,-0.167557165,0.041870628,0.027277064,0.317894776,0.841574624,NA,"anthrovol","2a","2a","2a","2a",NA,1219,"amz_lib_1202_1412","C7 acid",405,505,1851.006711,NA,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",650,667,NA,"C14H31BO6Si2",362,"limonox_L_blob_600",633,689,1843
"935","1221_0832_blob_759",0.513121168,0.830714697,0.440649885,-0.12638186,0.095757378,0.011846106,0.335691946,0.840857577,2,"anthrovol","2a","2a","2a","2a",NA,759,"amz_lib_1221_0832","C7 acid",499,560,1693.902439,NA,"2-Isopropyl-3-keto-trimethylsilylbutyrate",698,740,NA,"C10H20O3Si",216,"limonox_S_blob_713",565,585,1699
"936","1202_1412_blob_734",0.584735155,0.826318567,0.450461657,-0.20282248,0.062838902,-0.028353309,0.498551835,0.900526758,NA,"anthrovol","2a","2a","2a","2a",NA,734,"amz_lib_1202_1412","C7 acid",449,559,1805.369128,NA,"a-D-Galactopyranose, 1,2,3-tris-O-(trimethylsilyl)-, cyclic methylboronate",711,738,NA,"C16H37BO6Si3",420,"myrc_ox_L_blob_546",683,712,1812
"937","1221_0832_blob_583",0.74037899,0.821379056,0.239242008,-0.073537716,0.153890645,0.022663418,0.430018889,0.880351557,2,"anthrovol","2a","2a","2a","2a",NA,583,"amz_lib_1221_0832","C7 acid",451,531,1856.375839,NA,"Hexylmalonic acid, bis(trimethylsilyl)- ester",667,702,NA,"C15H32O4Si2",332,"limonox_S_blob_823",603,669,1843
"938","1202_1412_blob_881",0.533276183,0.81673721,0.418661346,-0.183240294,0.124689829,0.040700958,0.377110528,0.829675777,NA,"anthrovol","2a","2a","2a","2a",NA,881,"amz_lib_1202_1412","farnesol",534,627,1832.214765,1832,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",731,757,NA,"C13H26BNO6Si",331,"limonox_S_blob_754",686,734,1831
"939","1202_1412_blob_1098",0.505947218,0.816616476,0.467236139,-0.122034503,-0.019301014,-0.013374145,0.57662829,0.832238691,NA,"anthrovol","2a","2a","2a","2a",NA,1098,"amz_lib_1202_1412","beta-caryophyllonic acid, TMS",518,627,1919.463087,1931,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",732,759,NA,"C13H26BNO6Si",331,"limonox_S_blob_847",603,673,1925
"940","1221_0832_blob_1084",0.521190623,0.814535551,0.602510595,-0.302829968,-0.039225855,-0.026597579,0.40309754,0.814716757,2,"anthrovol","2a","2a","2a","2a",NA,1084,"amz_lib_1221_0832","C7 acid",509,537,1593.406593,NA,"6-Oxoheptanoic acid, TMS derivative",629,678,NA,"C10H20O3Si",216,"limonox_L_blob_5",792,793,1592
"941","1221_0832_blob_630",0.650045351,0.811346662,0.290782111,-0.073055094,0.206662509,-0.067073441,0.320593805,0.917986243,2,"anthrovol","2a","2a","2a","2a",NA,630,"amz_lib_1221_0832","threitol",504,605,1508.791209,1521,"Malic acid, 3TMS derivative",787,790,NA,"C13H30O5Si3",350,"myrc_ox_L_blob_570",850,850,1507
"942","1221_0832_blob_672",0.639998964,0.81060993,0.287683912,-0.097358286,0.147575475,-0.036956664,0.286891519,0.90384468,NA,"anthrovol","2a","2a","2a","2a",NA,672,"amz_lib_1221_0832","C7 acid",400,451,1665.853659,NA,"Tris(trimethylsiloxy)ethylene",676,770,NA,"C11H28O3Si3",292,"apin_ox_L_blob_551",586,643,1667
"943","1129_1334_blob_1602",0.511693845,0.807808504,0.467744945,-0.294346329,0.064999431,-0.080965864,0.346700066,0.877433242,NA,"anthrovol","2a","2a","2a","2a",NA,1602,"amz_lib_1129_1334","C7 acid",414,496,1659.393939,NA,"{[2-(Trichloromethyl)-1,3-dioxane-5,5-diyl]bis(methanediyloxy)}bis(trimethylsilane)",618,639,NA,"C13H27Cl3O4Si2",408,"apin_ox_L_blob_551",606,678,1667
"944","1221_0832_blob_834",0.595752984,0.806908968,0.286667373,-0.170455972,0.111841953,-0.026674141,0.24882361,0.899927413,NA,"anthrovol","2a","2a","2a","2a",NA,834,"amz_lib_1221_0832","C7 acid",452,539,1867.114094,NA,"2-Bromosebacic acid, 2TMS derivative",658,739,NA,"C16H33BrO4Si2",424,"limonox_S_blob_649",637,681,1868
"945","1202_1412_blob_1590",0.687506223,0.805598753,0.288228894,-0.19579834,0.096451076,0.051727634,0.297720234,0.808910646,NA,"anthrovol","2a","2a","2a","2a",NA,1590,"amz_lib_1202_1412","beta-nocaryophyllonic acid, TMS",431,547,1973.154362,1985,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",664,698,NA,"C13H26BNO6Si",331,"limonox_S_blob_685",553,651,1963
"946","1128_1901_blob_1153",0.662868796,0.805243434,0.243136471,-0.025559199,0.209976306,-0.064705485,0.325791721,0.921447838,NA,"anthrovol","2a","2a","2a","2a",NA,1153,"amz_lib_1128_1901","Me-OH-glutatric acid",467,569,1608.484848,1623,"5-Trimethylsilyloxy-n-valeric acid, trimethylsilyl ester",671,735,NA,"C11H26O3Si2",262,"limonox_S_blob_730",625,686,1595
"947","1202_1412_blob_1255",0.50376763,0.789352979,0.433946074,-0.288174759,-0.005757448,-0.100073085,0.253212353,0.895203634,NA,"anthrovol","2a","2a","2a","2a",NA,1255,"amz_lib_1202_1412","galactosan",470,523,1682.424242,1684,"ﬂ-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic methylboronate",657,680,NA,"C14H31BO6Si2",362,"limonox_S_blob_720",636,696,1675
"948","1128_1901_blob_1346",0.558606003,0.787994879,0.495086947,-0.24301883,0.05282693,-0.018981004,0.243237088,0.817556809,NA,"anthrovol","2a","2a","2a","2a",NA,1346,"amz_lib_1128_1901","bisabolol",468,520,1778.181818,1770,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",645,659,NA,"C13H26BNO6Si",331,"apin_ox_L_blob_529",625,677,1770
