1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
z1851,z1852,z1853,z1854,z1855,,,,,,,,,,,,r18517,r18518,r18519,r18520,r18521,r18522,r18523,r18524,r18525,r18526,r18527,r18528,r18529,r18530,r18531,r18532,r18533,r18534,r18535,r18536,r18537,r18538,r18539,r18540,r18541,r18542,r18543,r18544,r18545,r18546,r18547,r18548,r18549,r18550,r18551,r18552,r18553,r18554,r18555,r18556,r18557,r18558,r18559,r18560,r18561,r18562,r18563,r18564,r18565,r18566,r18567,r18568,r18569,r18570,r18571,r18572,r18573,r18574,r18575,r18576,r18577,r18578,r18579,r18580,r18581,r18582,r18583,r18584,r18585,r18586,r18587,r18588,r18589,r18590,r18591,r18592,r18593,r18594,r18595,r18596,r18597,r18598,r18599,r185100,r185101,r185102,r185103,r185104,r185105,r185106,r185107,r185108,r185109,r185110,r185111,r185112,r185113,r185114,r185115,r185116,r185117,r185118,r185119,r185120,r185121,r185122,r185123,r185124,r185125,r185126,r185127,r185128,r185129,r185130,r185131,r185132,r185133,r185134,r185135,r185136,r185137,r185138,r185139,r185140,r185141,r185142,r185143,r185144,r185145,r185146,r185147,r185148,r185149,r185150,r185151,r185152,r185153,r185154,r185155,r185156,r185157,r185158,r185159,r185160,r185161,r185162,r185163,r185164,r185165,r185166,r185167,r185168,r185169,r185170,r185171,r185172,r185173,r185174,r185175,r185176,r185177,r185178,r185179,r185180,r185181,r185182,r185183,r185184,r185185,r185186,r185187,r185188,r185189,r185190,r185191,r185192,r185193,0,0,0,0,0,0,0
z1861,z1862,z1863,z1864,z1865,,,,,,,,,,,,r18617,r18618,r18619,r18620,r18621,r18622,r18623,r18624,r18625,r18626,r18627,r18628,r18629,r18630,r18631,r18632,r18633,r18634,r18635,r18636,r18637,r18638,r18639,r18640,r18641,r18642,r18643,r18644,r18645,r18646,r18647,r18648,r18649,r18650,r18651,r18652,r18653,r18654,r18655,r18656,r18657,r18658,r18659,r18660,r18661,r18662,r18663,r18664,r18665,r18666,r18667,r18668,r18669,r18670,r18671,r18672,r18673,r18674,r18675,r18676,r18677,r18678,r18679,r18680,r18681,r18682,r18683,r18684,r18685,r18686,r18687,r18688,r18689,r18690,r18691,r18692,r18693,r18694,r18695,r18696,r18697,r18698,r18699,r186100,r186101,r186102,r186103,r186104,r186105,r186106,r186107,r186108,r186109,r186110,r186111,r186112,r186113,r186114,r186115,r186116,r186117,r186118,r186119,r186120,r186121,r186122,r186123,r186124,r186125,r186126,r186127,r186128,r186129,r186130,r186131,r186132,r186133,r186134,r186135,r186136,r186137,r186138,r186139,r186140,r186141,r186142,r186143,r186144,r186145,r186146,r186147,r186148,r186149,r186150,r186151,r186152,r186153,r186154,r186155,r186156,r186157,r186158,r186159,r186160,r186161,r186162,r186163,r186164,r186165,r186166,r186167,r186168,r186169,r186170,r186171,r186172,r186173,r186174,r186175,r186176,r186177,r186178,r186179,r186180,r186181,r186182,r186183,r186184,r186185,r186186,r186187,r186188,r186189,r186190,r186191,r186192,r186193,0,0,0,0,0,0,0
z1871,z1872,z1873,z1874,z1875,,,,,,,,,,,,r18717,r18718,r18719,r18720,r18721,r18722,r18723,r18724,r18725,r18726,r18727,r18728,r18729,r18730,r18731,r18732,r18733,r18734,r18735,r18736,r18737,r18738,r18739,r18740,r18741,r18742,r18743,r18744,r18745,r18746,r18747,r18748,r18749,r18750,r18751,r18752,r18753,r18754,r18755,r18756,r18757,r18758,r18759,r18760,r18761,r18762,r18763,r18764,r18765,r18766,r18767,r18768,r18769,r18770,r18771,r18772,r18773,r18774,r18775,r18776,r18777,r18778,r18779,r18780,r18781,r18782,r18783,r18784,r18785,r18786,r18787,r18788,r18789,r18790,r18791,r18792,r18793,r18794,r18795,r18796,r18797,r18798,r18799,r187100,r187101,r187102,r187103,r187104,r187105,r187106,r187107,r187108,r187109,r187110,r187111,r187112,r187113,r187114,r187115,r187116,r187117,r187118,r187119,r187120,r187121,r187122,r187123,r187124,r187125,r187126,r187127,r187128,r187129,r187130,r187131,r187132,r187133,r187134,r187135,r187136,r187137,r187138,r187139,r187140,r187141,r187142,r187143,r187144,r187145,r187146,r187147,r187148,r187149,r187150,r187151,r187152,r187153,r187154,r187155,r187156,r187157,r187158,r187159,r187160,r187161,r187162,r187163,r187164,r187165,r187166,r187167,r187168,r187169,r187170,r187171,r187172,r187173,r187174,r187175,r187176,r187177,r187178,r187179,r187180,r187181,r187182,r187183,r187184,r187185,r187186,r187187,r187188,r187189,r187190,r187191,r187192,r187193,0,0,0,0,0,0,0
z1881,z1882,z1883,z1884,z1885,,,,,,,,,,,,r18817,r18818,r18819,r18820,r18821,r18822,r18823,r18824,r18825,r18826,r18827,r18828,r18829,r18830,r18831,r18832,r18833,r18834,r18835,r18836,r18837,r18838,r18839,r18840,r18841,r18842,r18843,r18844,r18845,r18846,r18847,r18848,r18849,r18850,r18851,r18852,r18853,r18854,r18855,r18856,r18857,r18858,r18859,r18860,r18861,r18862,r18863,r18864,r18865,r18866,r18867,r18868,r18869,r18870,r18871,r18872,r18873,r18874,r18875,r18876,r18877,r18878,r18879,r18880,r18881,r18882,r18883,r18884,r18885,r18886,r18887,r18888,r18889,r18890,r18891,r18892,r18893,r18894,r18895,r18896,r18897,r18898,r18899,r188100,r188101,r188102,r188103,r188104,r188105,r188106,r188107,r188108,r188109,r188110,r188111,r188112,r188113,r188114,r188115,r188116,r188117,r188118,r188119,r188120,r188121,r188122,r188123,r188124,r188125,r188126,r188127,r188128,r188129,r188130,r188131,r188132,r188133,r188134,r188135,r188136,r188137,r188138,r188139,r188140,r188141,r188142,r188143,r188144,r188145,r188146,r188147,r188148,r188149,r188150,r188151,r188152,r188153,r188154,r188155,r188156,r188157,r188158,r188159,r188160,r188161,r188162,r188163,r188164,r188165,r188166,r188167,r188168,r188169,r188170,r188171,r188172,r188173,r188174,r188175,r188176,r188177,r188178,r188179,r188180,r188181,r188182,r188183,r188184,r188185,r188186,r188187,r188188,r188189,r188190,r188191,r188192,r188193,0,0,0,0,0,0,0
z1891,z1892,z1893,z1894,z1895,,,,,,,,,,,,r18917,r18918,r18919,r18920,r18921,r18922,r18923,r18924,r18925,r18926,r18927,r18928,r18929,r18930,r18931,r18932,r18933,r18934,r18935,r18936,r18937,r18938,r18939,r18940,r18941,r18942,r18943,r18944,r18945,r18946,r18947,r18948,r18949,r18950,r18951,r18952,r18953,r18954,r18955,r18956,r18957,r18958,r18959,r18960,r18961,r18962,r18963,r18964,r18965,r18966,r18967,r18968,r18969,r18970,r18971,r18972,r18973,r18974,r18975,r18976,r18977,r18978,r18979,r18980,r18981,r18982,r18983,r18984,r18985,r18986,r18987,r18988,r18989,r18990,r18991,r18992,r18993,r18994,r18995,r18996,r18997,r18998,r18999,r189100,r189101,r189102,r189103,r189104,r189105,r189106,r189107,r189108,r189109,r189110,r189111,r189112,r189113,r189114,r189115,r189116,r189117,r189118,r189119,r189120,r189121,r189122,r189123,r189124,r189125,r189126,r189127,r189128,r189129,r189130,r189131,r189132,r189133,r189134,r189135,r189136,r189137,r189138,r189139,r189140,r189141,r189142,r189143,r189144,r189145,r189146,r189147,r189148,r189149,r189150,r189151,r189152,r189153,r189154,r189155,r189156,r189157,r189158,r189159,r189160,r189161,r189162,r189163,r189164,r189165,r189166,r189167,r189168,r189169,r189170,r189171,r189172,r189173,r189174,r189175,r189176,r189177,r189178,r189179,r189180,r189181,r189182,r189183,r189184,r189185,r189186,r189187,r189188,r189189,r189190,r189191,r189192,r189193,0,0,0,0,0,0,0
z1901,z1902,z1903,z1904,z1905,,,,,,,,,,,,r19017,r19018,r19019,r19020,r19021,r19022,r19023,r19024,r19025,r19026,r19027,r19028,r19029,r19030,r19031,r19032,r19033,r19034,r19035,r19036,r19037,r19038,r19039,r19040,r19041,r19042,r19043,r19044,r19045,r19046,r19047,r19048,r19049,r19050,r19051,r19052,r19053,r19054,r19055,r19056,r19057,r19058,r19059,r19060,r19061,r19062,r19063,r19064,r19065,r19066,r19067,r19068,r19069,r19070,r19071,r19072,r19073,r19074,r19075,r19076,r19077,r19078,r19079,r19080,r19081,r19082,r19083,r19084,r19085,r19086,r19087,r19088,r19089,r19090,r19091,r19092,r19093,r19094,r19095,r19096,r19097,r19098,r19099,r190100,r190101,r190102,r190103,r190104,r190105,r190106,r190107,r190108,r190109,r190110,r190111,r190112,r190113,r190114,r190115,r190116,r190117,r190118,r190119,r190120,r190121,r190122,r190123,r190124,r190125,r190126,r190127,r190128,r190129,r190130,r190131,r190132,r190133,r190134,r190135,r190136,r190137,r190138,r190139,r190140,r190141,r190142,r190143,r190144,r190145,r190146,r190147,r190148,r190149,r190150,r190151,r190152,r190153,r190154,r190155,r190156,r190157,r190158,r190159,r190160,r190161,r190162,r190163,r190164,r190165,r190166,r190167,r190168,r190169,r190170,r190171,r190172,r190173,r190174,r190175,r190176,r190177,r190178,r190179,r190180,r190181,r190182,r190183,r190184,r190185,r190186,r190187,r190188,r190189,r190190,r190191,r190192,r190193,0,0,0,0,0,0,0
z1911,z1912,z1913,z1914,z1915,,,,,,,,,,,,r19117,r19118,r19119,r19120,r19121,r19122,r19123,r19124,r19125,r19126,r19127,r19128,r19129,r19130,r19131,r19132,r19133,r19134,r19135,r19136,r19137,r19138,r19139,r19140,r19141,r19142,r19143,r19144,r19145,r19146,r19147,r19148,r19149,r19150,r19151,r19152,r19153,r19154,r19155,r19156,r19157,r19158,r19159,r19160,r19161,r19162,r19163,r19164,r19165,r19166,r19167,r19168,r19169,r19170,r19171,r19172,r19173,r19174,r19175,r19176,r19177,r19178,r19179,r19180,r19181,r19182,r19183,r19184,r19185,r19186,r19187,r19188,r19189,r19190,r19191,r19192,r19193,r19194,r19195,r19196,r19197,r19198,r19199,r191100,r191101,r191102,r191103,r191104,r191105,r191106,r191107,r191108,r191109,r191110,r191111,r191112,r191113,r191114,r191115,r191116,r191117,r191118,r191119,r191120,r191121,r191122,r191123,r191124,r191125,r191126,r191127,r191128,r191129,r191130,r191131,r191132,r191133,r191134,r191135,r191136,r191137,r191138,r191139,r191140,r191141,r191142,r191143,r191144,r191145,r191146,r191147,r191148,r191149,r191150,r191151,r191152,r191153,r191154,r191155,r191156,r191157,r191158,r191159,r191160,r191161,r191162,r191163,r191164,r191165,r191166,r191167,r191168,r191169,r191170,r191171,r191172,r191173,r191174,r191175,r191176,r191177,r191178,r191179,r191180,r191181,r191182,r191183,r191184,r191185,r191186,r191187,r191188,r191189,r191190,r191191,r191192,r191193,0,0,0,0,0,0,0
z1921,z1922,z1923,z1924,z1925,,,,,,,,,,,,r19217,r19218,r19219,r19220,r19221,r19222,r19223,r19224,r19225,r19226,r19227,r19228,r19229,r19230,r19231,r19232,r19233,r19234,r19235,r19236,r19237,r19238,r19239,r19240,r19241,r19242,r19243,r19244,r19245,r19246,r19247,r19248,r19249,r19250,r19251,r19252,r19253,r19254,r19255,r19256,r19257,r19258,r19259,r19260,r19261,r19262,r19263,r19264,r19265,r19266,r19267,r19268,r19269,r19270,r19271,r19272,r19273,r19274,r19275,r19276,r19277,r19278,r19279,r19280,r19281,r19282,r19283,r19284,r19285,r19286,r19287,r19288,r19289,r19290,r19291,r19292,r19293,r19294,r19295,r19296,r19297,r19298,r19299,r192100,r192101,r192102,r192103,r192104,r192105,r192106,r192107,r192108,r192109,r192110,r192111,r192112,r192113,r192114,r192115,r192116,r192117,r192118,r192119,r192120,r192121,r192122,r192123,r192124,r192125,r192126,r192127,r192128,r192129,r192130,r192131,r192132,r192133,r192134,r192135,r192136,r192137,r192138,r192139,r192140,r192141,r192142,r192143,r192144,r192145,r192146,r192147,r192148,r192149,r192150,r192151,r192152,r192153,r192154,r192155,r192156,r192157,r192158,r192159,r192160,r192161,r192162,r192163,r192164,r192165,r192166,r192167,r192168,r192169,r192170,r192171,r192172,r192173,r192174,r192175,r192176,r192177,r192178,r192179,r192180,r192181,r192182,r192183,r192184,r192185,r192186,r192187,r192188,r192189,r192190,r192191,r192192,r192193,0,0,0,0,0,0,0
z1931,z1932,z1933,z1934,z1935,,,,,,,,,,,,r19317,r19318,r19319,r19320,r19321,r19322,r19323,r19324,r19325,r19326,r19327,r19328,r19329,r19330,r19331,r19332,r19333,r19334,r19335,r19336,r19337,r19338,r19339,r19340,r19341,r19342,r19343,r19344,r19345,r19346,r19347,r19348,r19349,r19350,r19351,r19352,r19353,r19354,r19355,r19356,r19357,r19358,r19359,r19360,r19361,r19362,r19363,r19364,r19365,r19366,r19367,r19368,r19369,r19370,r19371,r19372,r19373,r19374,r19375,r19376,r19377,r19378,r19379,r19380,r19381,r19382,r19383,r19384,r19385,r19386,r19387,r19388,r19389,r19390,r19391,r19392,r19393,r19394,r19395,r19396,r19397,r19398,r19399,r193100,r193101,r193102,r193103,r193104,r193105,r193106,r193107,r193108,r193109,r193110,r193111,r193112,r193113,r193114,r193115,r193116,r193117,r193118,r193119,r193120,r193121,r193122,r193123,r193124,r193125,r193126,r193127,r193128,r193129,r193130,r193131,r193132,r193133,r193134,r193135,r193136,r193137,r193138,r193139,r193140,r193141,r193142,r193143,r193144,r193145,r193146,r193147,r193148,r193149,r193150,r193151,r193152,r193153,r193154,r193155,r193156,r193157,r193158,r193159,r193160,r193161,r193162,r193163,r193164,r193165,r193166,r193167,r193168,r193169,r193170,r193171,r193172,r193173,r193174,r193175,r193176,r193177,r193178,r193179,r193180,r193181,r193182,r193183,r193184,r193185,r193186,r193187,r193188,r193189,r193190,r193191,r193192,r193193,0,0,0,0,0,0,0
z1941,z1942,z1943,z1944,z1945,,,,,,,,,,,,r19417,r19418,r19419,r19420,r19421,r19422,r19423,r19424,r19425,r19426,r19427,r19428,r19429,r19430,r19431,r19432,r19433,r19434,r19435,r19436,r19437,r19438,r19439,r19440,r19441,r19442,r19443,r19444,r19445,r19446,r19447,r19448,r19449,r19450,r19451,r19452,r19453,r19454,r19455,r19456,r19457,r19458,r19459,r19460,r19461,r19462,r19463,r19464,r19465,r19466,r19467,r19468,r19469,r19470,r19471,r19472,r19473,r19474,r19475,r19476,r19477,r19478,r19479,r19480,r19481,r19482,r19483,r19484,r19485,r19486,r19487,r19488,r19489,r19490,r19491,r19492,r19493,r19494,r19495,r19496,r19497,r19498,r19499,r194100,r194101,r194102,r194103,r194104,r194105,r194106,r194107,r194108,r194109,r194110,r194111,r194112,r194113,r194114,r194115,r194116,r194117,r194118,r194119,r194120,r194121,r194122,r194123,r194124,r194125,r194126,r194127,r194128,r194129,r194130,r194131,r194132,r194133,r194134,r194135,r194136,r194137,r194138,r194139,r194140,r194141,r194142,r194143,r194144,r194145,r194146,r194147,r194148,r194149,r194150,r194151,r194152,r194153,r194154,r194155,r194156,r194157,r194158,r194159,r194160,r194161,r194162,r194163,r194164,r194165,r194166,r194167,r194168,r194169,r194170,r194171,r194172,r194173,r194174,r194175,r194176,r194177,r194178,r194179,r194180,r194181,r194182,r194183,r194184,r194185,r194186,r194187,r194188,r194189,r194190,r194191,r194192,r194193,r194194,0,0,0,0,0,0
z1951,z1952,z1953,z1954,z1955,,,,,,,,,,,,r19517,r19518,r19519,r19520,r19521,r19522,r19523,r19524,r19525,r19526,r19527,r19528,r19529,r19530,r19531,r19532,r19533,r19534,r19535,r19536,r19537,r19538,r19539,r19540,r19541,r19542,r19543,r19544,r19545,r19546,r19547,r19548,r19549,r19550,r19551,r19552,r19553,r19554,r19555,r19556,r19557,r19558,r19559,r19560,r19561,r19562,r19563,r19564,r19565,r19566,r19567,r19568,r19569,r19570,r19571,r19572,r19573,r19574,r19575,r19576,r19577,r19578,r19579,r19580,r19581,r19582,r19583,r19584,r19585,r19586,r19587,r19588,r19589,r19590,r19591,r19592,r19593,r19594,r19595,r19596,r19597,r19598,r19599,r195100,r195101,r195102,r195103,r195104,r195105,r195106,r195107,r195108,r195109,r195110,r195111,r195112,r195113,r195114,r195115,r195116,r195117,r195118,r195119,r195120,r195121,r195122,r195123,r195124,r195125,r195126,r195127,r195128,r195129,r195130,r195131,r195132,r195133,r195134,r195135,r195136,r195137,r195138,r195139,r195140,r195141,r195142,r195143,r195144,r195145,r195146,r195147,r195148,r195149,r195150,r195151,r195152,r195153,r195154,r195155,r195156,r195157,r195158,r195159,r195160,r195161,r195162,r195163,r195164,r195165,r195166,r195167,r195168,r195169,r195170,r195171,r195172,r195173,r195174,r195175,r195176,r195177,r195178,r195179,r195180,r195181,r195182,r195183,r195184,r195185,r195186,r195187,r195188,r195189,r195190,r195191,r195192,r195193,r195194,r195195,0,0,0,0,0
z1961,z1962,z1963,z1964,z1965,,,,,,,,,,,,r19617,r19618,r19619,r19620,r19621,r19622,r19623,r19624,r19625,r19626,r19627,r19628,r19629,r19630,r19631,r19632,r19633,r19634,r19635,r19636,r19637,r19638,r19639,r19640,r19641,r19642,r19643,r19644,r19645,r19646,r19647,r19648,r19649,r19650,r19651,r19652,r19653,r19654,r19655,r19656,r19657,r19658,r19659,r19660,r19661,r19662,r19663,r19664,r19665,r19666,r19667,r19668,r19669,r19670,r19671,r19672,r19673,r19674,r19675,r19676,r19677,r19678,r19679,r19680,r19681,r19682,r19683,r19684,r19685,r19686,r19687,r19688,r19689,r19690,r19691,r19692,r19693,r19694,r19695,r19696,r19697,r19698,r19699,r196100,r196101,r196102,r196103,r196104,r196105,r196106,r196107,r196108,r196109,r196110,r196111,r196112,r196113,r196114,r196115,r196116,r196117,r196118,r196119,r196120,r196121,r196122,r196123,r196124,r196125,r196126,r196127,r196128,r196129,r196130,r196131,r196132,r196133,r196134,r196135,r196136,r196137,r196138,r196139,r196140,r196141,r196142,r196143,r196144,r196145,r196146,r196147,r196148,r196149,r196150,r196151,r196152,r196153,r196154,r196155,r196156,r196157,r196158,r196159,r196160,r196161,r196162,r196163,r196164,r196165,r196166,r196167,r196168,r196169,r196170,r196171,r196172,r196173,r196174,r196175,r196176,r196177,r196178,r196179,r196180,r196181,r196182,r196183,r196184,r196185,r196186,r196187,r196188,r196189,r196190,r196191,r196192,r196193,r196194,r196195,r196196,0,0,0,0
z1971,z1972,z1973,z1974,z1975,,,,,,,,,,,,r19717,r19718,r19719,r19720,r19721,r19722,r19723,r19724,r19725,r19726,r19727,r19728,r19729,r19730,r19731,r19732,r19733,r19734,r19735,r19736,r19737,r19738,r19739,r19740,r19741,r19742,r19743,r19744,r19745,r19746,r19747,r19748,r19749,r19750,r19751,r19752,r19753,r19754,r19755,r19756,r19757,r19758,r19759,r19760,r19761,r19762,r19763,r19764,r19765,r19766,r19767,r19768,r19769,r19770,r19771,r19772,r19773,r19774,r19775,r19776,r19777,r19778,r19779,r19780,r19781,r19782,r19783,r19784,r19785,r19786,r19787,r19788,r19789,r19790,r19791,r19792,r19793,r19794,r19795,r19796,r19797,r19798,r19799,r197100,r197101,r197102,r197103,r197104,r197105,r197106,r197107,r197108,r197109,r197110,r197111,r197112,r197113,r197114,r197115,r197116,r197117,r197118,r197119,r197120,r197121,r197122,r197123,r197124,r197125,r197126,r197127,r197128,r197129,r197130,r197131,r197132,r197133,r197134,r197135,r197136,r197137,r197138,r197139,r197140,r197141,r197142,r197143,r197144,r197145,r197146,r197147,r197148,r197149,r197150,r197151,r197152,r197153,r197154,r197155,r197156,r197157,r197158,r197159,r197160,r197161,r197162,r197163,r197164,r197165,r197166,r197167,r197168,r197169,r197170,r197171,r197172,r197173,r197174,r197175,r197176,r197177,r197178,r197179,r197180,r197181,r197182,r197183,r197184,r197185,r197186,r197187,r197188,r197189,r197190,r197191,r197192,r197193,r197194,r197195,r197196,r197197,0,0,0
z1981,z1982,z1983,z1984,z1985,,,,,,,,,,,,r19817,r19818,r19819,r19820,r19821,r19822,r19823,r19824,r19825,r19826,r19827,r19828,r19829,r19830,r19831,r19832,r19833,r19834,r19835,r19836,r19837,r19838,r19839,r19840,r19841,r19842,r19843,r19844,r19845,r19846,r19847,r19848,r19849,r19850,r19851,r19852,r19853,r19854,r19855,r19856,r19857,r19858,r19859,r19860,r19861,r19862,r19863,r19864,r19865,r19866,r19867,r19868,r19869,r19870,r19871,r19872,r19873,r19874,r19875,r19876,r19877,r19878,r19879,r19880,r19881,r19882,r19883,r19884,r19885,r19886,r19887,r19888,r19889,r19890,r19891,r19892,r19893,r19894,r19895,r19896,r19897,r19898,r19899,r198100,r198101,r198102,r198103,r198104,r198105,r198106,r198107,r198108,r198109,r198110,r198111,r198112,r198113,r198114,r198115,r198116,r198117,r198118,r198119,r198120,r198121,r198122,r198123,r198124,r198125,r198126,r198127,r198128,r198129,r198130,r198131,r198132,r198133,r198134,r198135,r198136,r198137,r198138,r198139,r198140,r198141,r198142,r198143,r198144,r198145,r198146,r198147,r198148,r198149,r198150,r198151,r198152,r198153,r198154,r198155,r198156,r198157,r198158,r198159,r198160,r198161,r198162,r198163,r198164,r198165,r198166,r198167,r198168,r198169,r198170,r198171,r198172,r198173,r198174,r198175,r198176,r198177,r198178,r198179,r198180,r198181,r198182,r198183,r198184,r198185,r198186,r198187,r198188,r198189,r198190,r198191,r198192,r198193,r198194,r198195,r198196,r198197,r198198,0,0
z1991,z1992,z1993,z1994,z1995,,,,,,,,,,,,r19917,r19918,r19919,r19920,r19921,r19922,r19923,r19924,r19925,r19926,r19927,r19928,r19929,r19930,r19931,r19932,r19933,r19934,r19935,r19936,r19937,r19938,r19939,r19940,r19941,r19942,r19943,r19944,r19945,r19946,r19947,r19948,r19949,r19950,r19951,r19952,r19953,r19954,r19955,r19956,r19957,r19958,r19959,r19960,r19961,r19962,r19963,r19964,r19965,r19966,r19967,r19968,r19969,r19970,r19971,r19972,r19973,r19974,r19975,r19976,r19977,r19978,r19979,r19980,r19981,r19982,r19983,r19984,r19985,r19986,r19987,r19988,r19989,r19990,r19991,r19992,r19993,r19994,r19995,r19996,r19997,r19998,r19999,r199100,r199101,r199102,r199103,r199104,r199105,r199106,r199107,r199108,r199109,r199110,r199111,r199112,r199113,r199114,r199115,r199116,r199117,r199118,r199119,r199120,r199121,r199122,r199123,r199124,r199125,r199126,r199127,r199128,r199129,r199130,r199131,r199132,r199133,r199134,r199135,r199136,r199137,r199138,r199139,r199140,r199141,r199142,r199143,r199144,r199145,r199146,r199147,r199148,r199149,r199150,r199151,r199152,r199153,r199154,r199155,r199156,r199157,r199158,r199159,r199160,r199161,r199162,r199163,r199164,r199165,r199166,r199167,r199168,r199169,r199170,r199171,r199172,r199173,r199174,r199175,r199176,r199177,r199178,r199179,r199180,r199181,r199182,r199183,r199184,r199185,r199186,r199187,r199188,r199189,r199190,r199191,r199192,r199193,r199194,r199195,r199196,r199197,r199198,r199199,0
